epoch,avg_reward,option 0 dur,option 1 dur,option 2 dur,option 0 std,option 1 std,option 2 std,option 0 term,option 1 term,option 2 term,option 0 adv,option 1 adv,option 2 adv
1,-0.5939935195820615,768,537,743,1.0,1.0,1.0,0.5071418285369873,0.5051059126853943,0.451847642660141,0.06753802299499512,-0.06360979378223419,0.0013760437723249197
2,-0.3190006719590805,597,706,745,1.0129791498184204,0.996745228767395,0.977593183517456,0.4347817599773407,0.45105230808258057,0.500542402267456,-0.24205192923545837,-0.07735128700733185,0.02658773958683014
3,0.29732161933372353,426,235,1387,1.015904426574707,1.0184426307678223,0.9622704982757568,0.5454850792884827,0.7142741680145264,0.24179255962371826,-0.04577786847949028,-0.0906205102801323,0.05487000197172165
4,0.9431059876310477,127,19,1902,1.0284595489501953,1.0182451009750366,0.9305272102355957,0.7130942940711975,0.9226027131080627,0.046885501593351364,0.0,0.0,0.10322647541761398
5,1.234051254338048,549,99,1400,1.0284595489501953,1.0182451009750366,0.8994126319885254,0.5839332342147827,0.7173818349838257,0.26725447177886963,-0.5275249481201172,0.0,0.16778668761253357
6,1.1137075777872036,383,1237,428,1.028141736984253,1.0182451009750366,0.8789007663726807,0.6458553075790405,0.33978360891342163,0.6765346527099609,-0.0389830581843853,0.13076820969581604,0.11448600143194199
7,1.1250830439649697,178,43,1827,1.0362136363983154,1.0150418281555176,0.8742356300354004,0.41719958186149597,0.9311157464981079,0.05307162553071976,0.014824658632278442,0.0,0.1591927856206894
8,1.1876773956610567,39,49,1960,1.0400586128234863,1.0150418281555176,0.8408307433128357,0.43849635124206543,0.945081889629364,0.02777842991054058,0.0,0.0,0.42061856389045715
9,1.293938758144535,56,523,1469,1.0400586128234863,1.0150418281555176,0.8385902047157288,0.6177532076835632,0.3009864091873169,0.676792562007904,0.0,-0.1218637228012085,0.03341197967529297
10,1.4871097004887892,53,989,1006,1.0400586128234863,0.9875191450119019,0.8500667214393616,0.5348305702209473,0.5111148357391357,0.38625597953796387,0.0,0.008938913233578205,0.1735481470823288
11,1.5721265022832838,36,562,1450,1.0400586128234863,0.9749749898910522,0.8395593166351318,0.38811323046684265,0.719569742679596,0.20481166243553162,-0.16901060938835144,0.02889328822493553,0.18801432847976685
12,1.6238818646783486,22,541,1485,1.0221104621887207,0.9858136177062988,0.8320153951644897,0.5392688512802124,0.7264907956123352,0.21940921247005463,0.0,0.054628197103738785,0.8569071292877197
13,1.686488473725547,0,1617,431,1.0,0.9619014859199524,0.8490084409713745,0.4475075602531433,0.2082376480102539,0.740428626537323,0.0,0.03622880205512047,0.7842066884040833
14,1.6713892690831271,67,1958,23,1.0221104621887207,0.9119581580162048,0.842876672744751,0.42310261726379395,0.012511228211224079,0.9511208534240723,0.0,0.3751726746559143,0.0
15,1.7293875105892755,995,1052,1,1.0221104621887207,0.907563328742981,0.842893123626709,0.5204946994781494,0.4793265759944916,0.4940294325351715,0.0019637898076325655,0.0741000846028328,0.0
16,1.7578596797201191,1765,281,2,1.0320813655853271,0.8908671736717224,0.842893123626709,0.26436465978622437,0.8595861792564392,0.13868102431297302,-0.00019754776440095156,0.016909603029489517,0.0
17,1.764407670488117,1997,46,5,1.015066146850586,0.8831349611282349,0.842893123626709,0.045201241970062256,0.9753928184509277,0.01725514605641365,-9.003744344227016e-05,0.0,0.0
18,1.801405549075949,184,1863,1,0.9993526935577393,0.8831747770309448,0.842893123626709,0.8933530449867249,0.09119817614555359,0.869597315788269,-2.639634288925663e-08,0.6266230940818787,0.0
19,1.8217084262567942,0,1136,912,1.0,0.8565723896026611,0.8428931832313538,0.5651699900627136,0.4314056932926178,0.5513284206390381,0.0,0.8586445450782776,0.38635537028312683
20,1.851791721203817,11,994,1043,0.9834946393966675,0.8501386642456055,0.8607097268104553,0.48549583554267883,0.5097066760063171,0.47655776143074036,0.0,0.09312187135219574,0.4919266998767853
21,1.8367690182599492,0,1007,1041,1.0,0.8358451128005981,0.8589336276054382,0.4911480247974396,0.5073519945144653,0.48149731755256653,0.0,0.08408700674772263,0.5456399917602539
22,1.8762582109034416,2,2046,0,0.9834946393966675,0.8271052241325378,1.0,0.9761207103729248,0.000136687551275827,0.9792984127998352,0.0,-0.41719353199005127,0.0
23,1.88336815269967,0,2048,0,1.0,0.8230681419372559,1.0,0.9806819558143616,6.932018004590645e-05,0.9767487645149231,0.0,-0.3343579173088074,0.0
24,1.9256548272120515,1,1895,152,0.9834946393966675,0.8065279722213745,0.8623855710029602,0.9210874438285828,0.07305467873811722,0.914501428604126,0.0,-0.6053234934806824,0.0
25,1.9236343326307,1200,0,848,0.9834946393966675,1.0,0.8623855710029602,0.018067944794893265,0.9953228235244751,0.0032487106509506702,-0.009699368849396706,0.0,0.04396272450685501
26,1.9378528194444504,1809,232,7,0.9548009037971497,0.7940273284912109,0.8769276738166809,0.11882753670215607,0.8805875182151794,0.11476760357618332,-0.0023768004029989243,-0.8345913887023926,0.0
27,1.920086725001085,1288,754,6,0.9395656585693359,0.7918233871459961,0.8773782253265381,0.3770047724246979,0.6224589347839355,0.3743855059146881,-0.002839528489857912,-1.3878806829452515,0.0
28,1.9254731594315673,1704,344,0,0.9266248941421509,0.7895520329475403,1.0,0.1677383929491043,0.8317376971244812,0.16378848254680634,-0.00017303501954302192,-0.9747454524040222,0.0
29,1.9628330530387776,0,2048,0,1.0,0.7917686700820923,1.0,0.9989903569221497,1.326766414422309e-05,0.9900019764900208,0.0,-0.974298894405365,0.0
30,1.9696595228084621,1440,608,0,0.908855140209198,0.7850009202957153,1.0,0.29782459139823914,0.7030127644538879,0.2966027855873108,4.642185376724228e-05,-0.9780569076538086,0.0
31,1.9690214523933933,1560,488,0,0.8938406109809875,0.7775127291679382,1.0,0.23872223496437073,0.7614840269088745,0.2377692610025406,8.262633491540328e-05,-0.6807064414024353,0.0
32,1.9680431920531143,1000,1048,0,0.8995333313941956,0.765878438949585,1.0,0.5117855072021484,0.488234281539917,0.5101677179336548,0.0011377689661458135,-0.1370530128479004,0.0
33,1.986567010193166,0,2048,0,1.0,0.7597829103469849,1.0,0.9997889399528503,5.8770738178282045e-06,0.9976820349693298,0.0,-0.1590154469013214,0.0
34,1.9907977105396097,1000,1048,0,0.9146904945373535,0.7488126754760742,1.0,0.5116688013076782,0.4881611764431,0.5103573799133301,6.249719444895163e-05,-0.07559732347726822,0.0
35,2.004028712636053,1679,369,0,0.9119065999984741,0.7319493293762207,1.0,0.1816561371088028,0.8184377551078796,0.18050026893615723,0.00017432583263143897,-0.031770654022693634,0.0
36,2.0038363579117475,2048,0,0,0.8983556628227234,1.0,1.0,0.0002035752113442868,0.9998425245285034,0.0001694347884040326,0.00027417411911301315,0.0,0.0
37,1.9962441110303613,1272,776,0,0.8848554491996765,0.7186669707298279,1.0,0.3795277178287506,0.619990885257721,0.3787520229816437,8.098586113192141e-05,0.009387643076479435,0.0
38,2.020667246751988,1824,224,0,0.8900796175003052,0.6861639022827148,1.0,0.10949748754501343,0.8904705047607422,0.1096431091427803,0.0005510659539140761,-0.004435442853718996,0.0
39,2.036544308126137,177,1871,0,0.8906193971633911,0.6781603097915649,1.0,0.9131789207458496,0.08648230135440826,0.9123024940490723,0.0009188222466036677,-0.011392120271921158,0.0
40,2.0685400629976094,1920,128,0,0.9074731469154358,0.6707842350006104,1.0,0.06334015727043152,0.9361591935157776,0.06374562531709671,0.0004149493179284036,0.0,0.0
41,2.0939796808339017,1082,966,0,0.8987298607826233,0.670785665512085,1.0,0.4727337658405304,0.5264362096786499,0.47264403104782104,4.199989416520111e-05,-0.008607670664787292,0.0
42,2.138016341968767,0,2048,0,1.0,0.6648838520050049,1.0,0.9999502897262573,8.196772114388295e-07,0.9989364743232727,0.0,-0.2085012048482895,0.0
43,2.1602081894929412,64,1984,0,0.8984447121620178,0.6593363285064697,1.0,0.9687177538871765,0.031244633719325066,0.967975914478302,0.0,-0.6210370659828186,0.0
44,2.181632615536034,1048,1000,0,0.898444652557373,0.6467177271842957,1.0,0.4881969690322876,0.5117095708847046,0.4879195988178253,2.634154589031823e-05,-0.7192433476448059,0.0
45,2.2174678139190185,2048,0,0,0.8873201012611389,1.0,1.0,0.0014857077039778233,0.9977035522460938,0.0017244246555492282,8.33484300528653e-05,0.0,0.0
46,2.245812799238391,1842,206,0,0.8889310359954834,0.6464325785636902,1.0,0.1015801876783371,0.898391604423523,0.1014239639043808,3.4561609936645254e-05,-0.2519508898258209,0.0
47,2.270150903070423,1256,792,0,0.8966361284255981,0.6205577850341797,1.0,0.38673102855682373,0.6132667064666748,0.3870410919189453,0.0005730051198042929,-0.0829424113035202,0.0
48,2.2911150170158647,1050,998,0,0.894519567489624,0.6053294539451599,1.0,0.4882718026638031,0.5117148160934448,0.4880419075489044,-8.487168815918267e-05,-0.024635711684823036,0.0
49,2.3154417302891663,2048,0,0,0.9084590077400208,1.0,1.0,3.481730163912289e-05,0.9999831914901733,4.2147508793277666e-05,0.00010018528701039031,0.0,0.0
50,2.3860641227567956,2048,0,0,0.9206134080886841,1.0,1.0,4.470915155252442e-05,0.999960720539093,4.3236304918536916e-05,0.00035171129275113344,0.0,0.0
51,2.457025416361738,1049,999,0,0.928786039352417,0.5841038227081299,1.0,0.48826882243156433,0.5117163062095642,0.48804646730422974,0.00013417197624221444,-0.005109896883368492,0.0
52,2.4905919822801255,2048,0,0,0.9318822026252747,1.0,1.0,4.889155752607621e-05,0.9999730587005615,9.218134073307738e-05,0.00026737927692011,0.0,0.0
53,2.4964384348785593,2048,0,0,0.9143462777137756,1.0,1.0,3.361975905136205e-05,0.999994158744812,5.706308002118021e-05,0.0002413887850707397,0.0,0.0
54,2.515709692283445,456,1592,0,0.899847149848938,0.5601826906204224,1.0,0.7772840857505798,0.2226366549730301,0.7771919965744019,0.0,-0.0543215349316597,0.0
55,2.57764615064764,1,2047,0,0.8897954225540161,0.5450173616409302,1.0,0.9999021291732788,1.3344184424113337e-07,0.9997316598892212,0.0,-0.37170401215553284,0.0
56,2.6219340343338966,1688,360,0,0.8897954225540161,0.5382343530654907,1.0,0.17580251395702362,0.8240867257118225,0.17585067451000214,0.00015640829224139452,-0.14415191113948822,0.0
57,2.65596855722174,1048,1000,0,0.8862451910972595,0.529140055179596,1.0,0.4882163405418396,0.5117152333259583,0.4881822168827057,7.566888962173834e-05,-0.049402717500925064,0.0
58,2.6862571798345574,2048,0,0,0.879601776599884,1.0,1.0,2.912740092142485e-05,0.9999931454658508,4.2326639231760055e-05,0.0003385622694622725,0.0,0.0
59,2.690004301129221,216,1832,0,0.8733801245689392,0.5126733779907227,1.0,0.8943641781806946,0.10546858608722687,0.894332766532898,0.0,-0.2703142762184143,0.0
60,2.7080009717854243,880,1168,0,0.8657282590866089,0.5057088136672974,1.0,0.5701190233230591,0.4295760989189148,0.5705544352531433,0.0002308403782080859,-0.5866742730140686,0.0
61,2.7338611413335827,121,1927,0,0.855320930480957,0.510450005531311,1.0,0.9411847591400146,0.05859373137354851,0.9412534236907959,0.0,-0.5013203024864197,0.0
62,2.7469384387718345,1976,72,0,0.855320930480957,0.49260151386260986,1.0,0.035195693373680115,0.9645230174064636,0.03532503545284271,3.8816724554635584e-05,0.0,0.0
63,2.8082223358948983,1048,1000,0,0.8625684976577759,0.4926653206348419,1.0,0.48822253942489624,0.5116807222366333,0.48839616775512695,0.000336385885020718,-0.7644923329353333,0.0
64,2.823603487742702,1048,1000,0,0.851089358329773,0.48611027002334595,1.0,0.4881966710090637,0.5116978287696838,0.4882468283176422,-4.784243174071889e-06,-0.45552486181259155,0.0
65,2.8481445534308523,2048,0,0,0.8508508801460266,1.0,1.0,0.0013384425546973944,0.9980191588401794,0.0020849979482591152,0.00015262358647305518,0.0,0.0
